DialogID,NpcID,SkinID,AnimType,FacialType,DialogType,AudioName,KOR,KOR_LineSpace,KOR_CharSpace,ENG,ENG_LineSpace,ENG_CharSpace,JP,JP_LineSpace,JP_CharSpace,ZH_CHT,ZH_CHT_LineSpace,ZH_CHT_CharSpace,ZH_CHS,ZH_CHS_LineSpace,ZH_CHS_CharSpace,row_index,record_offset
87,1002,1002101,0,0,7,Kokomi/Voice_KokomiBasic_Out_7,"후후후, 아쿠는\n내가 없으면\n안 된다니깐?",0.0,0.0,"Hehe, Aku can’t do anything without me!",0.0,0.0,うふふ、アクは私がいないとダメなんだから！,0.0,0.0,呵呵呵，阿久沒有我可不行呢？,0.0,0.0,呵呵呵，阿久没有我可不行呢？,0.0,0.0,86,51404
88,1002,1002101,0,0,15,,오늘은 뭘 먹어볼까요?,0.0,0.0,What should we eat today?,0.0,0.0,今日は何を食べましょうか？,0.0,0.0,今天要吃點什麼呢？,0.0,0.0,今天要吃点什么呢？,0.0,0.0,87,51780
89,1002,1002101,0,0,15,,"행복한 외박데이! 후회없이, 풀코스로!",0.0,0.0,"A happy sleepover day! No regrets, let’s go full course!",0.0,0.0,幸せな外泊デー！後悔しないように、フルコースで！,0.0,0.0,幸福的外宿日！不留遺憾，體驗包套行程！,0.0,0.0,幸福的外宿日！不留遗憾，体验包套行程！,0.0,0.0,88,52024
90,1002,1002101,0,0,15,,전 아직 멀쩡해요! 하루 종일도\n놀 수 있어요!,0.0,0.0,I’m still totally fine! I can play all day!,0.0,0.0,まだ大丈夫です！一日中遊べますよ！,0.0,0.0,我還很有精神！可以玩一整天！,0.0,0.0,我还很有精神！可以玩一整天！,0.0,0.0,89,52416
91,1002,1002101,0,0,15,,저번에 디저트 가게에서 먹었던 게 맛있었어요! 우리 카페 메뉴에도 추가해볼까요?,0.0,0.0,The dessert I had last time was so good! Should we add it to our menu?,0.0,0.0,この前のスイーツ、美味しかったです！うちのカフェのメニューにも追加しませんか？,0.0,0.0,上次在甜點店吃的那個真的很好吃！要不要放進我們咖啡廳的菜單？,0.0,0.0,上次在甜点店吃的那个真的很好吃！要不要放进我们咖啡厅的菜单？,0.0,0.0,90,52756
92,1002,1002101,0,0,15,,어떤 주문이 들어왔을까요?!,0.0,0.0,What kind of order came in?!,0.0,0.0,どんなご注文でしょう!?,0.0,0.0,今天接到什麼單呢？,0.0,0.0,今天接到什么单呢？,0.0,0.0,91,53332
93,1002,1002101,14,0,19,Kokomi/Voice_Kokomi_Effect_1,"와아-! 오늘의 기념품인가요?\n감사합니다, 마스터!",0.0,0.0,"Wow–! A memento for today? Thank you, Master!",0.0,0.0,わあー！今日のお土産ですか？ありがとうございます、マスター！,0.0,0.0,哇-！是今天的紀念品嗎？大師，謝謝你！,0.0,0.0,哇-！是今天的纪念品吗？大师，谢谢你！,0.0,0.0,92,53576
94,1002,1002101,1,1,8,Kokomi/Voice_KokomiCasual_MaidApp_1,놀 때는 언제나 아쿠랑만 놀았었는데! 오늘은 마스터랑 노는 거군요!,0.0,0.0,"I always played with Aku, but today I get to play with you, Master!",0.0,0.0,遊ぶときはいつもアクとだったけど！今日はマスターと遊ぶんですね！,0.0,0.0,平常都只跟阿久玩！今天是和大師一起玩呢！,0.0,0.0,平常都只跟阿久玩！今天是和大师一起玩呢！,0.0,0.0,93,54012
95,1002,1002101,14,0,8,Kokomi/Voice_KokomiCasual_MaidApp_2,아쿠랑 가지 않았던 곳을 가볼까요? 마스터는 특별하니까!,0.0,0.0,"Should we go somewhere I haven’t been with Aku? You’re special, Master!",0.0,0.0,アクと行かなかった場所に行ってみましょうか？マスターは特別ですから！,0.0,0.0,要不要一起去一個我跟阿久沒去過的地方呢？特別招待大師喔！,0.0,0.0,要不要一起去一个我跟阿久没去过的地方呢？特别招待大师喔！,0.0,0.0,94,54512
96,1002,1002101,13,8,8,Kokomi/Voice_KokomiCasual_MaidApp_3,음-밖에서 먹는 음식은 역시 느낌이 다르네요-,0.0,0.0,Mmm—it really feels different eating outside.,0.0,0.0,うーん、外で食べるご飯って、やっぱり特別ですねー,0.0,0.0,嗯-在外面吃東西果然感覺不一樣呢-,0.0,0.0,嗯-在外面吃东西果然感觉不一样呢-,0.0,0.0,95,55064
97,1002,1002101,7,2,8,Kokomi/Voice_KokomiCasual_MaidApp_4,날씨가 맑아서 다행이네요-비라도 왔으면 우울해졌을 거예요!,0.0,0.0,I’m glad the weather’s nice—it would’ve been a downer if it rained!,0.0,0.0,天気が晴れてよかったー雨だったら気分が沈んじゃってたかも！,0.0,0.0,好在天氣很好-要是下雨會變得很憂鬱！,0.0,0.0,好在天气很好-要是下雨会变得很忧郁！,0.0,0.0,96,55468
98,1002,1002101,14,0,8,Kokomi/Voice_KokomiCasual_MaidApp_5,「드림베리·프로스트·캐러멜·라이너·파르페」 드셔 보실래요? 분명 마스터도 좋아할 거예요!,0.0,0.0,Want to try the “Dreamberry·Frost·Caramel·Liner·Parfait”? I bet you’ll love it!,0.0,0.0,『ドリームベリー・フロスト・キャラメル・ライナー・パルフェ』、食べてみます？きっとマスターも気に入りますよ！,0.0,0.0,要不要來一份「夢莓・霜糖・焦糖・流線・聖代」？大師一定會喜歡的。,0.0,0.0,要不要来一份「梦莓・霜糖・焦糖・流线・圣代」？大师一定会喜欢的。,0.0,0.0,97,55944
99,1002,1002101,12,7,8,Kokomi/Voice_KokomiCasual_MaidApp_6,제가 자주 입는 사복인데 어떤가요?!,0.0,0.0,This is my usual casual outfit—how does it look?!,0.0,0.0,私がよく着る私服なんですけど、どうですか!?,0.0,0.0,這是我私下常穿的衣服，感覺怎麼樣呢？,0.0,0.0,这是我私下常穿的衣服，感觉怎么样呢？,0.0,0.0,98,56644
100,1002,1002101,7,2,8,Kokomi/Voice_KokomiCasual_MaidApp_7,여기 이 가방에 달린 거! 제 메이트를 본떠서 만든 거예요! 귀엽죠?!,0.0,0.0,See what’s on my bag? I had it made to look like my mate! Isn’t it cute?!,0.0,0.0,ほら、この鞄についてるやつ！私のメイトをモデルに作ったんですよ！可愛いでしょう!?,0.0,0.0,掛在包包上的這個！是照著我的女僕小夥伴做的喔！很可愛吧？,0.0,0.0,挂在包包上的这个！是照着我的女仆小伙伴做的喔！很可爱吧？,0.0,0.0,99,57044
101,1002,1002101,14,0,8,Kokomi/Voice_KokomiCasual_MaidApp_8,전신이 핑크색! 저의 상징적인 색이죠!,0.0,0.0,All pink! It’s my signature color!,0.0,0.0,全身ピンク！私のシンボルカラーです！,0.0,0.0,全身粉紅！是我的代表色！,0.0,0.0,全身粉红！是我的代表色！,0.0,0.0,100,57628
102,1002,1002101,14,0,8,Kokomi/Voice_KokomiCasual_MaidApp_9,마스터가 가고 싶은 곳은 어딘가요? 전 어디든 좋아요!,0.0,0.0,"Where do you want to go, Master? I’m fine with anywhere!",0.0,0.0,マスターが行きたい場所はどこですか？私はどこでも大歓迎です！,0.0,0.0,大師想去哪裡呢？我都可以喔！,0.0,0.0,大师想去哪里呢？我都可以喔！,0.0,0.0,101,57968
103,1002,1002101,1,1,8,Kokomi/Voice_KokomiCasual_MaidApp_10,"이 옷은 바람이 잘 통해서 여름에도 입기 좋아요! 뭐, 메이드복도 좋지만요-",0.0,0.0,This outfit’s so breathable—it’s great for summer! Though maid outfits are nice too—,0.0,0.0,この服は風通しがよくて、夏でも快適ですよ！まあ、メイド服も好きですけどねー。,0.0,0.0,這件衣服很透氣，夏天穿剛剛好！雖然女僕裝也不錯啦-,0.0,0.0,这件衣服很透气，夏天穿刚刚好！虽然女仆装也不错啦-,0.0,0.0,102,58404
104,1002,1002101,14,0,9,Kokomi/Voice_Kokomi_Hello_3,"어서 오세요, 마스터!\n오늘의 보상은 뭘까요?!",0.0,0.0,"Welcome, Master! What’s today’s reward?!",0.0,0.0,いらっしゃいませ、マスター！今日の報酬は何かな!?,0.0,0.0,歡迎光臨，大師！今天的獎勵是什麼呢？！,0.0,0.0,欢迎光临，大师！今天的奖励是什么呢？ ！,0.0,0.0,103,58988
105,1002,1002101,14,0,18,Kokomi/Voice_Kokomi_Hello_4,연속 출석! 오늘도 카페를 잘 부탁드려요!,0.0,0.0,"Consecutive login! Please take good care of the cafe today, too!",0.0,0.0,連続ログイン！今日もカフェをよろしくお願いいたします！,0.0,0.0,連續簽到！今天咖啡廳也麻煩你了！,0.0,0.0,连续签到！今天咖啡厅也麻烦你了！,0.0,0.0,104,59404
106,1002,1002101,14,0,10,Kokomi/Voice_Kokomi_Hello_5,근사하네요!\n오늘도 힘내서 가보자구요!,0.0,0.0,"Looks great! Let’s do our best today, too!",0.0,0.0,素敵ですね！今日も頑張っていきましょう！,0.0,0.0,真不錯呢！今天也好好加油！,0.0,0.0,真不错呢！今天也好好加油！,0.0,0.0,105,59820
107,1002,1002101,14,0,10,Kokomi/Voice_Kokomi_Hello_6,우와-카페 운영에 도움이\n될 것 같아요!,0.0,0.0,Wow–this looks like it’ll really help with running the cafe!,0.0,0.0,わあーカフェの運営の役に立ちそうですね！,0.0,0.0,哇-好像對經營咖啡廳有幫助耶！,0.0,0.0,哇-好像对经营咖啡厅有帮助耶！,0.0,0.0,106,60176
108,1002,1002101,0,0,11,Kokomi/Voice_Kokomi_Dormitory_1,네? 제가 궁금하다구요?,0.0,0.0,What? I'm curious?,0.0,0.0,え？私のことが気になるんですか？,0.0,0.0,咦？你對我有興趣嗎？,0.0,0.0,咦？你对我有兴趣吗？,0.0,0.0,107,60560
109,1002,1002101,0,0,12,Kokomi/Voice_Kokomi_Dormitory_2,음…어떻게 할까요-?,0.0,0.0,Hmm…how do we do that -?,0.0,0.0,うん…どうしようかなー？,0.0,0.0,嗯……該怎麼辦呢？,0.0,0.0,嗯……该怎么办呢？,0.0,0.0,108,60844
110,1002,1002101,0,0,13,Kokomi/Voice_Kokomi_Dormitory_3,좋아요! 마스터한테만 특별히 알려 드릴게요!,0.0,0.0,"Great, we've got something special for masters only!",0.0,0.0,いいですよ！マスターにだけ特別に、教えてあげますね！,0.0,0.0,好！我只告訴大師一個人喔！,0.0,0.0,好！我只告诉大师一个人喔！,0.0,0.0,109,61112
111,1002,1002101,0,0,14,Kokomi/Voice_Kokomi_DormitoryOpen_1,드디어 「코코미의 러블리 핑크 방」이 생기는 순간이에요!,0.0,0.0,"It’s finally time for "" Kokomi’s Lovely Pink Room ” to be created!",0.0,0.0,いよいよ『ココミのラブリーピンクの部屋』ができる瞬間ですよ！,0.0,0.0,終於「心海的甜美粉紅小屋」要誕生了！,0.0,0.0,终于「心海的甜美粉红小屋」要诞生了！,0.0,0.0,110,61504
112,1002,1002201,0,0,5,,마스터-잠시 여기\n좀 봐주세요-!,0.0,0.0,"Master, could you come over here for a second?",0.0,0.0,マスター、ちょっとここを見てください！,0.0,0.0,大師——請稍微看一下這裡——！,0.0,0.0,大师——请稍微看一下这里——！,0.0,0.0,111,61984
113,1002,1002201,14,0,17,Kokomi/Voice_KokomiSwimSuit_MaidApp_3,"역시, 물놀이할 때는 이 비치볼이죠!",0.0,0.0,"Of course, when it's playtime in the water, this beach ball is a must!",0.0,0.0,やっぱり、水遊びの時はビーチボールですよね！,0.0,0.0,果然玩水不能少了海灘球！,0.0,0.0,果然玩水不能少了海滩球！,0.0,0.0,112,62320
114,1002,1002201,0,0,0,Kokomi/Voice_Kokomi_Effect_4,"다녀오세요, 주인님!",0.0,0.0,"Come back soon, Guest!",0.0,0.0,いってらっしゃいませ、ご主人様！,0.0,0.0,請慢用！,0.0,0.0,请慢用！,0.0,0.0,113,62708
115,1002,1002201,0,0,16,Kokomi/Voice_KokomiBasic_Complete_1,맛있게 드세요!,0.0,0.0,Enjoy your meal!,0.0,0.0,お召し上がりください！,0.0,0.0,這是我們咖啡廳的特色菜單！,0.0,0.0,这是我们咖啡厅的特色菜单！,0.0,0.0,114,62948
116,1002,1002201,0,0,16,Kokomi/Voice_KokomiBasic_Complete_2,코코미만의 특별한 메뉴가 나왔어요!,0.0,0.0,Kokomi's very own special menu is out!,0.0,0.0,ココミだけの特別なメニューが出ましたよ！,0.0,0.0,天氣很暖和讓人心情很好呢-,0.0,0.0,天气很暖和让人心情很好呢-,0.0,0.0,115,63224
117,1002,1002201,0,0,6,Kokomi/Voice_KokomiBasic_In_1,날씨가 따뜻해서\n기분이 좋네요-,0.0,0.0,The weather is warm today. so I'm feeling great!,0.0,0.0,天気がよくて気分がいいですねー。,0.0,0.0,啦啦-♬把咖啡廳-打掃乾淨-♬,0.0,0.0,啦啦-♬把咖啡厅-打扫干净-♬,0.0,0.0,116,63580
118,1002,1002201,0,0,6,Kokomi/Voice_KokomiBasic_In_2,흠흥-♬\n카페를-깨끗이-♬,0.0,0.0,Hmm-hmm-♬ Cleaning the cafe-♬,0.0,0.0,ふんふんー♬ カフェをーきれいにー♬,0.0,0.0,休息一下再繼續工作吧！,0.0,0.0,休息一下再继续工作吧！,0.0,0.0,117,63920
119,1002,1002201,0,0,6,Kokomi/Voice_Kokomi_Effect_4,일도 쉬엄쉬엄 해요-,0.0,0.0,Take it easy while you work!,0.0,0.0,お仕事も休みながらしましょうー。,0.0,0.0,又熱……又冰……？,0.0,0.0,又热……又冰……？,0.0,0.0,118,64236
120,1002,1002201,0,0,6,Kokomi/Voice_Kokomi_Effect_3_2,따뜻한데…아이스…?,0.0,0.0,It's warm… but you're getting iced…?,0.0,0.0,温かいのに…アイス…？,0.0,0.0,請問要點餐了嗎？,0.0,0.0,请问要点餐了吗？,0.0,0.0,119,64512
121,1002,1002201,0,0,6,Kokomi/Voice_Kokomi_Effect_4,주문받겠습니다!,0.0,0.0,I'll take your order!,0.0,0.0,ご注文を承りますね！,0.0,0.0,這次的菜單……,0.0,0.0,这次的菜单……,0.0,0.0,120,64784
122,1002,1002201,0,0,6,Kokomi/Voice_Kokomi_Effect_4,이번 메뉴는-,0.0,0.0,Here’s today's special menu!,0.0,0.0,今回のメニューはー,0.0,0.0,要幫您結帳嗎？,0.0,0.0,要帮您结帐吗？,0.0,0.0,121,65028
123,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_In_1,날씨가 따뜻해서\n기분이 좋네요-,0.0,0.0,The weather is warm today. so I'm feeling great!,0.0,0.0,天気がよくて気分がいいですねー。,0.0,0.0,啦啦-♬把咖啡廳-打掃乾淨-♬,0.0,0.0,啦啦-♬把咖啡厅-打扫干净-♬,0.0,0.0,122,65272
124,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_In_2,흠흥-♬\n카페를-깨끗이-♬,0.0,0.0,Hmm-hmm-♬ Cleaning the cafe-♬,0.0,0.0,ふんふんー♬ カフェをーきれいにー♬,0.0,0.0,休息一下再繼續工作吧！,0.0,0.0,休息一下再继续工作吧！,0.0,0.0,123,65612
125,1002,1002201,0,0,7,Kokomi/Voice_Kokomi_Effect_4,일도 쉬엄쉬엄 해요-,0.0,0.0,Take it easy while you work!,0.0,0.0,お仕事も休みながらしましょうー。,0.0,0.0,又熱……又冰……？,0.0,0.0,又热……又冰……？,0.0,0.0,124,65928
126,1002,1002201,0,0,7,Kokomi/Voice_Kokomi_Effect_3_2,따뜻한데…아이스…?,0.0,0.0,It's warm… but you're getting iced…?,0.0,0.0,温かいのに…アイス…？,0.0,0.0,請問要點餐了嗎？,0.0,0.0,请问要点餐了吗？,0.0,0.0,125,66204
127,1002,1002201,0,0,7,Kokomi/Voice_Kokomi_Effect_4,주문받겠습니다!,0.0,0.0,I'll take your order!,0.0,0.0,ご注文を承りますね！,0.0,0.0,這次的菜單……,0.0,0.0,这次的菜单……,0.0,0.0,126,66476
128,1002,1002201,0,0,7,Kokomi/Voice_Kokomi_Effect_4,이번 메뉴는-,0.0,0.0,Here’s today's special menu!,0.0,0.0,今回のメニューはー,0.0,0.0,要幫您結帳嗎？,0.0,0.0,要帮您结帐吗？,0.0,0.0,127,66720
129,1002,1002201,0,0,7,Kokomi/Voice_Kokomi_Effect_4,계산해 드릴까요?,0.0,0.0,Shall I get the bill for you?,0.0,0.0,お会計ですか？,0.0,0.0,要幫您結帳嗎？,0.0,0.0,要帮您结帐吗？,0.0,0.0,128,66964
130,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_4,언제나 최고의\n서비스를\n제공하겠어요!,0.0,0.0,We’ll always provide the best service!,0.0,0.0,いつでも最高のサービスを提供します！,0.0,0.0,我會隨時提供最棒的服務！,0.0,0.0,我会随时提供最棒的服务！,0.0,0.0,129,67208
131,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_5,청소 힘들어…힝…….,0.0,0.0,Cleaning is so hard… Hmph…,0.0,0.0,掃除が大変…ううっ……。,0.0,0.0,打掃好累喔……嗚……,0.0,0.0,打扫好累喔……呜……,0.0,0.0,130,67552
132,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_1,메이드는 귀여움이 생명!,0.0,0.0,Being cute is a maid’s lifeline!,0.0,0.0,メイドは可愛さが命！,0.0,0.0,可愛對女僕來說就是生命！,0.0,0.0,可爱对女仆来说就是生命！,0.0,0.0,131,67836
133,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_2,맛있어져라-♪\n맛있어져라-♪,0.0,0.0,Tastes better-♪ Tastes better-♪,0.0,0.0,美味しくなれー♪ 美味しくなれー♪,0.0,0.0,變好吃吧-♪變好吃吧-♪,0.0,0.0,变好吃吧-♪变好吃吧-♪,0.0,0.0,132,68132
134,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_6,언제나 웃는 얼굴로!,0.0,0.0,Always with a smile!,0.0,0.0,いつでも笑顔で！,0.0,0.0,總是面帶微笑！,0.0,0.0,总是面带微笑！,0.0,0.0,133,68444
135,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_3,저도 잘할 수 있어요!,0.0,0.0,I can do it well too!,0.0,0.0,私も上手にできますよ！,0.0,0.0,我也能做得很好！,0.0,0.0,我也能做得很好！,0.0,0.0,134,68684
136,1002,1002201,0,0,7,Kokomi/Voice_KokomiBasic_Out_7,"후후후, 아쿠는\n내가 없으면\n안 된다니깐?",0.0,0.0,"Hehe, Aku can’t do anything without me!",0.0,0.0,うふふ、アクは私がいないとダメなんだから！,0.0,0.0,呵呵呵，阿久沒有我可不行呢？,0.0,0.0,呵呵呵，阿久没有我可不行呢？,0.0,0.0,135,68940
137,1002,1002201,0,0,15,,여름 한정 특별 메뉴는 어떨까요?,0.0,0.0,How about a limited-time summer menu?,0.0,0.0,夏限定の特別メニューはどうでしょう？,0.0,0.0,要來點夏季限定的特別菜單嗎？,0.0,0.0,要来点夏季限定的特别菜单吗？,0.0,0.0,136,69316
138,1002,1002201,0,0,15,,여름에도 시원하게! 주문받겠습니다!,0.0,0.0,"Cool and refreshing, even in summer! Order up!",0.0,0.0,夏にもすっきりと！ご注文を承ります！,0.0,0.0,夏天也要清爽一下！幫您點餐！,0.0,0.0,夏天也要清爽一下！帮您点餐！,0.0,0.0,137,69632
139,1002,1002201,0,0,15,,여름휴가란 거 최고로 좋아요-,0.0,0.0,Summer vacation is the best!,0.0,0.0,夏季休暇って最高ですねー,0.0,0.0,暑假最讚了！,0.0,0.0,暑假最赞了！,0.0,0.0,138,69964
140,1002,1002201,0,0,15,,아카네 님한테 배운 서핑!\n보여 드릴까요?,0.0,0.0,Surfing I learned from Akane! Shall I show you?,0.0,0.0,アカネさんから教わったサーフィン！\n見せてあげましょうか？,0.0,0.0,我跟小茜大人學了衝浪！\n你想看看嗎？,0.0,0.0,我跟小茜大人学了冲浪！ \n你想看看吗？,0.0,0.0,139,70196
141,1002,1002201,0,0,15,,파도 맛 빙수 같은 건 어떨까요? 달면서 짠맛! 괜찮지 않을까요?!,0.0,0.0,"How about wave-flavored shaved ice? Sweet and salty! Sounds good, right?!",0.0,0.0,波味のかき氷とかどうです？甘くてしょっぱい味！いいと思いませんか!?,0.0,0.0,來點海浪味的剉冰如何？又甜又鹹！應該不錯吧？！,0.0,0.0,来点海浪味的剉冰如何？又甜又咸！应该不错吧？ ！,0.0,0.0,140,70588
142,1002,1002201,14,0,19,Kokomi/Voice_Kokomi_Effect_1,"와아-! 더위도 잊을만한 멋진 선물이에요!\n감사합니다, 마스터!",0.0,0.0,"Wow! A wonderful gift that makes me forget the heat! Thank you, Master!",0.0,0.0,わあー！暑さも忘れるくらい素敵なプレゼントです！\nありがとうございます、マスター！,0.0,0.0,哇-！是讓人忘卻炎熱的超棒禮物耶！\n大師，謝謝你！,0.0,0.0,哇-！是让人忘却炎热的超棒礼物耶！ \n大师，谢谢你！,0.0,0.0,141,71084
143,1002,1002201,9,4,8,Kokomi/Voice_KokomiSwimSuit_MaidApp_1,으아아-또 실수할 뻔했어요!,0.0,0.0,Waaah—I almost messed up again!,0.0,0.0,また失敗しちゃったかも！,0.0,0.0,嗚-又差點失誤了！,0.0,0.0,呜-又差点失误了！,0.0,0.0,142,71628
144,1002,1002201,9,4,8,Kokomi/Voice_KokomiSwimSuit_MaidApp_2,"아쿠를 위한 풀장을 만들어 볼까…….\n일단 물을…어, 어어?! 이, 이게 왜 안 멈추지?!",0.0,0.0,"Should I make a pool for Aku… Let's start with the water… Uh, uh?! W-Why isn't it stopping?!",0.0,0.0,アク専用のプールを作ってみようかな……。\nまずは水を…え、ええ!? こ、これ、なんで止まらないんだろう!?,0.0,0.0,要不要幫阿久弄一個泳池呢……？\n先來放水……咦？哦？！怎麼停不下來？！,0.0,0.0,要不要帮阿久弄一个泳池呢……？ \n先来放水……咦？哦？ ！怎么停不下来？ ！,0.0,0.0,143,71924
